2017-09-08,61.50
2017-09-07,62.00
2017-09-06,61.24
2017-09-05,61.27
2017-09-01,61.46
2017-08-31,61.68
2017-08-30,61.77
2017-08-29,61.01
2017-08-28,60.53
2017-08-25,59.97
2017-08-24,60.00
2017-08-23,60.04
2017-08-22,60.84
2017-08-21,59.40
2017-08-18,59.44
2017-08-17,59.29
2017-08-16,60.29
2017-08-15,59.69
2017-08-14,59.06
2017-08-11,58.04
2017-08-10,58.02
2017-08-09,59.67
2017-08-08,59.48
2017-08-07,59.62
2017-08-04,58.86
2017-08-03,58.42
2017-08-02,59.12
2017-08-01,59.34
2017-07-31,58.55
2017-07-28,59.20
2017-07-27,60.15
2017-07-26,58.79
2017-07-25,58.26
2017-07-24,58.58
2017-07-21,58.67
2017-07-20,59.09
2017-07-19,58.35
2017-07-18,58.96
2017-07-17,57.58
2017-07-14,57.16
2017-07-13,57.90
2017-07-12,56.55
2017-07-11,54.76
2017-07-10,54.96
2017-07-07,53.97
2017-07-06,53.47
2017-07-05,54.61
2017-07-03,52.87
2017-06-30,53.67
2017-06-29,53.42
2017-06-28,54.39
2017-06-27,52.73
2017-06-26,53.74
2017-06-23,54.34
2017-06-22,53.87
2017-06-21,53.54
2017-06-20,52.52
2017-06-19,52.93
2017-06-16,51.84
2017-06-15,52.29
2017-06-14,51.90
2017-06-13,52.04
2017-06-12,52.16
2017-06-09,53.40
2017-06-08,54.39
2017-06-07,53.85
2017-06-06,53.40
2017-06-05,53.80
2017-06-02,53.52
2017-06-01,53.16
2017-05-31,52.21
2017-05-30,51.06
2017-05-26,51.19
2017-05-25,50.93
2017-05-24,51.05
2017-05-23,50.13
2017-05-22,49.77
2017-05-19,49.39
2017-05-18,49.11
2017-05-17,49.05
2017-05-16,50.34
2017-05-15,49.77
2017-05-12,49.37
2017-05-11,49.70
2017-05-10,49.79
2017-05-09,49.22
2017-05-08,49.17
2017-05-05,49.30
2017-05-04,48.91
2017-05-03,49.02
2017-05-02,49.05
2017-05-01,47.54
2017-04-28,47.72
2017-04-27,47.15
2017-04-26,44.41
2017-04-25,44.71
2017-04-24,44.27
2017-04-21,43.81
2017-04-20,43.69
2017-04-19,43.30
2017-04-18,43.09
2017-04-17,43.10
2017-04-13,42.55
2017-04-12,42.49
2017-04-11,42.69
2017-04-10,43.05
2017-04-07,43.04
2017-04-06,42.90
2017-04-05,42.89
2017-04-04,42.72
2017-04-03,42.63
2017-03-31,43.02
2017-03-30,43.54
2017-03-29,43.24
2017-03-28,43.15
2017-03-27,43.08
2017-03-24,43.13
2017-03-23,43.14
2017-03-22,43.19
2017-03-21,42.64
2017-03-20,43.16
2017-03-17,43.08
2017-03-16,42.40
2017-03-15,42.39
2017-03-14,42.10
2017-03-13,42.59
2017-03-10,42.99
2017-03-09,42.92
2017-03-08,42.79
2017-03-07,42.89
2017-03-06,42.87
2017-03-03,43.03
2017-03-02,42.77
2017-03-01,42.43
2017-02-28,42.00
2017-02-27,42.64
2017-02-24,43.07
2017-02-23,42.53
2017-02-22,42.42
2017-02-21,42.43
2017-02-17,41.96
2017-02-16,42.15
2017-02-15,41.87
2017-02-14,41.62
2017-02-13,41.17
2017-02-10,40.58
2017-02-09,40.83
2017-02-08,40.88
2017-02-07,40.02
2017-02-06,39.74
2017-02-03,39.59
2017-02-02,39.58
2017-02-01,39.31
2017-01-31,39.78
2017-01-30,39.86
2017-01-27,40.27
2017-01-26,41.50
2017-01-25,41.71
2017-01-24,41.96
2017-01-23,41.62
2017-01-20,41.69
2017-01-19,41.27
2017-01-18,41.35
2017-01-17,41.27
2017-01-13,41.60
2017-01-12,41.56
2017-01-11,41.28
2017-01-10,41.08
2017-01-09,41.40
2017-01-06,41.45
2017-01-05,41.06
2017-01-04,41.00
2017-01-03,40.25
2016-12-30,39.47
2016-12-29,39.96
2016-12-28,39.57
2016-12-27,39.72
2016-12-23,39.58
2016-12-22,39.68
2016-12-21,40.09
2016-12-20,39.74
2016-12-19,39.44
2016-12-16,39.32
2016-12-15,39.54
2016-12-14,39.55
2016-12-13,39.43
2016-12-12,39.43
2016-12-09,39.65
2016-12-08,39.61
2016-12-07,39.45
2016-12-06,38.98
2016-12-05,38.99
2016-12-02,38.62
2016-12-01,38.34
2016-11-30,39.28
2016-11-29,39.89
2016-11-28,39.96
2016-11-25,40.26
2016-11-23,40.05
2016-11-22,40.33
