Date,Equity,dayProfit%,,,,
2008-10-14,167595.174375,2.429,VXX - 1.00 - false,,,
2008-10-15,187359.574375,11.793,VXX - 1.00 - false,,,
2008-10-16,190490.094375,1.671,VXX - 1.00 - false,,,
2008-10-17,204301.838375,7.251,VXX - 1.00 - false,,,
2008-10-20,194617.422375,-4.74,VXX - 1.00 - false,,,
2008-10-21,190151.206375,-2.295,VXX - 1.00 - false,,,
2008-10-22,207220.894375,8.977,VXX - 1.00 - false,,,
2008-10-23,213363.998375,2.965,VXX - 1.00 - false,,,
2008-10-24,234619.854375,9.962,VXX - 1.00 - false,,,
2008-10-27,246660.006375,5.132,VXX - 1.00 - false,,,
2008-10-28,227781.646375,-7.654,VXX - 1.00 - false,,,
2008-10-29,237089.366375,4.086,VXX - 1.00 - false,,,
2008-10-30,234394.374375,-1.137,VXX - 1.00 - false,,,
2008-10-31,233643.718375,-0.32,VXX - 1.00 - false,,,
2008-11-03,227316.646375,-2.708,VXX - 1.00 - false,,,
2008-11-04,209818.054375,-7.698,VXX - 1.00 - false,,,
2008-11-05,221538.942375,5.586,VXX - 1.00 - false,,,
2008-11-06,244077.206375,10.173,VXX - 1.00 - false,,,
2008-11-07,238767.046375,-2.176,VXX - 1.00 - false,,,
2008-11-10,242937.238375,1.747,VXX - 1.00 - false,,,
2008-11-11,249183.142375,2.571,VXX - 1.00 - false,,,
2008-11-12,266320.518375,6.877,VXX - 1.00 - false,,,
2008-11-13,250602.318375,-5.902,VXX - 1.00 - false,,,
2008-11-14,267454.622375,6.725,VXX - 1.00 - false,,,
2008-11-17,280546.462375,4.895,VXX - 1.00 - false,,,
2008-11-18,284851.990375,1.535,VXX - 1.00 - false,,,
2008-11-19,310282.406375,8.928,VXX - 1.00 - false,,,
2008-11-20,325342.270375,4.854,VXX - 1.00 - false,,,
2008-11-21,309815.950375,-4.772,VXX - 1.00 - false,,,
2008-11-24,291818.822375,-5.809,VXX - 1.00 - false,,,
2008-11-25,284964.510375,-2.349,VXX - 1.00 - false,,,
2008-11-26,269285.902375,-5.502,VXX - 1.00 - false,,,
2008-11-28,268979.270375,-0.114,VXX - 1.00 - false,,,
2008-12-01,299997.734375,11.532,VXX - 1.00 - false,,,
2008-12-02,291327.150375,-2.89,VXX - 1.00 - false,,,
2008-12-03,290630.686375,-0.239,VXX - 1.00 - false,,,
2008-12-04,302728.382375,4.163,None - 0.00 - true,,,
2008-12-05,297822.665207,-1.621,None - 0.00 - true,,,
2008-12-08,297175.658891,-0.217,None - 0.00 - true,,,
2008-12-09,303051.814913,1.977,None - 0.00 - true,,,
2008-12-10,302324.153495,-0.24,None - 0.00 - true,,,
2008-12-11,302917.117856,0.196,None - 0.00 - true,,,
2008-12-12,302917.117856,0,None - 0.00 - true,,,
2008-12-15,306367.27208,1.139,None - 0.00 - true,,,
2008-12-16,313941.418913,2.472,None - 0.00 - true,,,
2008-12-17,322459.221965,2.713,None - 0.00 - true,,,
2008-12-18,329224.995782,2.098,None - 0.00 - true,,,
2008-12-19,329575.451063,0.106,None - 0.00 - false,,,
2008-12-22,329575.451063,0,XIV - 1.00 - false,,,
2008-12-23,325186.061063,-1.332,XIV - 1.00 - false,,,
2008-12-24,328112.721063,0.9,XIV - 1.00 - false,,,
2008-12-26,332502.321063,1.338,XIV - 1.00 - false,,,
2008-12-29,323724.261063,-2.64,None - 0.00 - true,,,
2008-12-30,326807.243063,0.952,None - 0.00 - true,,,
2008-12-31,319971.036063,-2.092,None - 0.00 - true,,,
2009-01-02,311928.823563,-2.513,None - 0.00 - true,,,
2009-01-05,303886.611063,-2.578,None - 0.00 - true,,,
2009-01-06,300830.652563,-1.006,None - 0.00 - true,,,
2009-01-07,302010.040563,0.392,None - 0.00 - true,,,
2009-01-08,301768.806563,-0.08,None - 0.00 - true,,,
2009-01-09,302224.489063,0.151,None - 0.00 - true,,,
2009-01-12,305361.038563,1.038,None - 0.00 - true,,,
2009-01-13,305682.699063,0.105,None - 0.00 - true,,,
2009-01-14,310722.573063,1.649,None - 0.00 - true,,,
2009-01-15,311231.907063,0.164,None - 0.00 - true,,,
2009-01-16,306433.372063,-1.542,None - 0.00 - true,,,
2009-01-20,306379.643563,-0.018,None - 0.00 - true,,,
2009-01-21,296702.119063,-3.159,None - 0.00 - true,,,
2009-01-22,290992.215563,-1.924,None - 0.00 - true,,,
2009-01-23,288713.554563,-0.783,None - 0.00 - true,,,
2009-01-26,286193.414563,-0.873,None - 0.00 - true,,,
2009-01-27,292922.329063,2.351,None - 0.00 - true,,,
2009-01-28,285603.867563,-2.498,None - 0.00 - true,,,
2009-01-29,279035.974063,-2.3,None - 0.00 - true,,,
2009-01-30,278151.335063,-0.317,None - 0.00 - true,,,
2009-02-02,283325.847063,1.86,None - 0.00 - true,,,
2009-02-03,276578.855063,-2.381,None - 0.00 - true,,,
2009-02-04,275611.038563,-0.35,None - 0.00 - true,,,
2009-02-05,275852.913063,0.088,None - 0.00 - true,,,
2009-02-06,274992.917563,-0.312,None - 0.00 - true,,,
2009-02-09,275879.800063,0.323,None - 0.00 - true,,,
2009-02-10,281874.383063,2.173,None - 0.00 - true,,,
2009-02-11,285530.301063,1.297,None - 0.00 - true,,,
2009-02-12,282842.042063,-0.941,None - 0.00 - true,,,
2009-02-13,275315.274563,-2.661,None - 0.00 - true,,,
2009-02-17,283890.453063,3.115,None - 0.00 - true,,,
2009-02-18,281471.116563,-0.852,None - 0.00 - true,,,
2009-02-19,276686.256063,-1.7,None - 0.00 - true,,,
2009-02-20,279374.434563,0.972,None - 0.00 - true,,,
2009-02-23,281955.107063,0.924,None - 0.00 - false,,,
2009-02-24,281955.107063,0,None - 0.00 - true,,,
2009-02-25,278699.643055,-1.155,None - 0.00 - true,,,
2009-02-26,275766.861395,-1.052,None - 0.00 - true,,,
2009-02-27,274179.753682,-0.576,None - 0.00 - true,,,
2009-03-02,278717.683505,1.655,None - 0.00 - true,,,
2009-03-03,276856.017658,-0.668,None - 0.00 - true,,,
2009-03-04,275587.959682,-0.458,None - 0.00 - true,,,
2009-03-05,283250.078588,2.78,None - 0.00 - true,,,
2009-03-06,281361.55524,-0.667,None - 0.00 - true,,,
2009-03-09,279715.887876,-0.585,None - 0.00 - true,,,
2009-03-10,274346.976393,-1.919,None - 0.00 - true,,,
2009-03-11,277314.686466,1.082,None - 0.00 - true,,,
2009-03-12,278636.648606,0.477,None - 0.00 - true,,,
2009-03-13,277233.707615,-0.504,None - 0.00 - true,,,
2009-03-16,272863.109096,-1.577,None - 0.00 - true,,,
2009-03-17,271379.213775,-0.544,None - 0.00 - true,,,
2009-03-18,281658.266346,3.788,None - 0.00 - true,,,
2009-03-19,282009.067275,0.125,None - 0.00 - true,,,
2009-03-20,280444.406786,-0.555,None - 0.00 - true,,,
2009-03-23,278016.102665,-0.866,None - 0.00 - true,,,
2009-03-24,280659.949879,0.951,None - 0.00 - true,,,
2009-03-25,276883.14489,-1.346,None - 0.00 - true,,,
2009-03-26,280093.605857,1.16,None - 0.00 - true,,,
2009-03-27,282170.919887,0.742,None - 0.00 - true,,,
2009-03-30,283250.078588,0.382,None - 0.00 - true,,,
2009-03-31,285273.674113,0.714,None - 0.00 - true,,,
2009-04-01,287876.308532,0.912,None - 0.00 - true,,,
2009-04-02,284358.984765,-1.222,None - 0.00 - true,,,
2009-04-03,278541.934492,-2.046,None - 0.00 - false,,,
2009-04-06,278541.934492,0,XIV - 1.00 - false,,,
2009-04-07,277082.914492,-0.524,XIV - 1.00 - false,,,
2009-04-08,282919.314492,2.106,XIV - 1.00 - false,,,
2009-04-09,294589.714492,4.125,XIV - 1.00 - false,,,
2009-04-13,297506.134492,0.99,XIV - 1.00 - false,,,
2009-04-14,297506.134492,0,XIV - 1.00 - false,,,
2009-04-15,303338.414492,1.96,XIV - 1.00 - false,,,
2009-04-16,315000.734492,3.845,XIV - 1.00 - false,,,
2009-04-17,320829.694492,1.85,XIV - 1.00 - false,,,
2009-04-20,296061.204492,-7.72,XIV - 1.00 - false,,,
2009-04-21,307726.884492,3.94,None - 0.00 - false,,,
2009-04-22,307726.884492,0,XIV - 1.00 - false,,,
2009-04-23,313642.404492,1.922,XIV - 1.00 - false,,,
2009-04-24,312163.814492,-0.471,XIV - 1.00 - false,,,
2009-04-27,304770.464492,-2.368,XIV - 1.00 - false,,,
2009-04-28,309207.554492,1.456,XIV - 1.00 - false,,,
2009-04-29,321038.034492,3.826,XIV - 1.00 - false,,,
2009-04-30,318081.514492,-0.921,XIV - 1.00 - false,,,
2009-05-01,322516.714492,1.394,XIV - 1.00 - false,,,
2009-05-04,337298.714492,4.583,XIV - 1.00 - false,,,
2009-05-05,337298.714492,0,XIV - 1.00 - false,,,
2009-05-06,349119.034492,3.504,XIV - 1.00 - false,,,
2009-05-07,344687.914492,-1.269,XIV - 1.00 - false,,,
2009-05-08,359460.214492,4.286,XIV - 1.00 - false,,,
2009-05-11,356506.974492,-0.822,XIV - 1.00 - false,,,
2009-05-12,359460.454492,0.828,XIV - 1.00 - false,,,
2009-05-13,347647.494492,-3.286,XIV - 1.00 - false,,,
2009-05-14,360941.574492,3.824,XIV - 1.00 - false,,,
2009-05-15,352082.154492,-2.455,XIV - 1.00 - false,,,
2009-05-18,378667.254492,7.551,XIV - 1.00 - false,,,
2009-05-19,384570.854492,1.559,XIV - 1.00 - false,,,
2009-05-20,383095.184492,-0.384,XIV - 1.00 - false,,,
2009-05-21,362434.964492,-5.393,XIV - 1.00 - false,,,
2009-05-22,356528.644492,-1.63,XIV - 1.00 - false,,,
2009-05-26,372773.774492,4.556,XIV - 1.00 - false,,,
2009-05-27,360964.334492,-3.168,XIV - 1.00 - false,,,
2009-05-28,366871.014492,1.636,XIV - 1.00 - false,,,
2009-05-29,380158.884492,3.622,XIV - 1.00 - false,,,
2009-06-01,389014.344492,2.329,XIV - 1.00 - false,,,
2009-06-02,387538.774492,-0.379,XIV - 1.00 - false,,,
2009-06-03,366880.094492,-5.331,XIV - 1.00 - false,,,
2009-06-04,371309.474492,1.207,XIV - 1.00 - false,,,
2009-06-05,372785.764492,0.398,XIV - 1.00 - false,,,
2009-06-08,375738.224492,0.792,XIV - 1.00 - false,,,
2009-06-09,389023.214492,3.536,XIV - 1.00 - false,,,
2009-06-10,386072.014492,-0.759,XIV - 1.00 - false,,,
2009-06-11,394926.274492,2.293,XIV - 1.00 - false,,,
2009-06-12,400827.794492,1.494,XIV - 1.00 - false,,,
2009-06-15,381650.714492,-4.784,XIV - 1.00 - false,,,
2009-06-16,368367.524492,-3.48,XIV - 1.00 - false,,,
2009-06-17,366891.074492,-0.401,XIV - 0.55 - false,,,
2009-06-18,367703.154492,0.221,XIV - 0.55 - false,,,
2009-06-19,374187.794492,1.764,XIV - 1.00 - false,,,
2009-06-22,358207.874492,-4.271,XIV - 1.00 - false,,,
2009-06-23,365474.774492,2.029,XIV - 0.55 - false,,,
2009-06-24,373466.774492,2.187,XIV - 0.55 - false,,,
2009-06-25,382888.454492,2.523,XIV - 1.00 - false,,,
2009-06-26,388483.414492,1.461,XIV - 1.00 - false,,,
2009-06-29,402468.814492,3.6,XIV - 1.00 - false,,,
2009-06-30,395478.614492,-1.737,XIV - 1.00 - false,,,
2009-07-01,399673.484492,1.061,XIV - 1.00 - false,,,
2009-07-02,377303.084492,-5.597,XIV - 1.00 - false,,,
2009-07-06,381500.024492,1.112,XIV - 0.55 - false,,,
2009-07-07,373037.174492,-2.218,XIV - 0.55 - false,,,
2009-07-08,370684.454492,-0.631,XIV - 0.55 - false,,,
2009-07-09,373049.714492,0.638,XIV - 0.55 - false,,,
2009-07-10,372265.454492,-0.21,XIV - 0.55 - false,,,
2009-07-13,381693.254492,2.533,XIV - 0.55 - false,,,
2009-07-14,385541.954492,1.008,XIV - 1.00 - false,,,
2009-07-15,396645.554492,2.88,XIV - 1.00 - false,,,
2009-07-16,402195.754492,1.399,XIV - 1.00 - false,,,
2009-07-17,402195.754492,0,XIV - 1.00 - false,,,
2009-07-20,410519.914492,2.07,XIV - 1.00 - false,,,
2009-07-21,418842.394492,2.027,XIV - 1.00 - false,,,
2009-07-22,428549.994492,2.318,XIV - 1.00 - false,,,
2009-07-23,442414.794492,3.235,XIV - 1.00 - false,,,
2009-07-24,446572.914492,0.94,XIV - 1.00 - false,,,
2009-07-27,439643.364492,-1.552,XIV - 1.00 - false,,,
2009-07-28,424395.934492,-3.468,XIV - 1.00 - false,,,
2009-07-29,420236.014492,-0.98,XIV - 1.00 - false,,,
2009-07-30,429943.404492,2.31,XIV - 1.00 - false,,,
2009-07-31,425784.024492,-0.967,XIV - 1.00 - false,,,
2009-08-03,436876.744492,2.605,XIV - 0.55 - false,,,
2009-08-04,438401.604492,0.349,XIV - 1.00 - false,,,
2009-08-05,439783.824492,0.315,XIV - 1.00 - false,,,
2009-08-06,435637.314492,-0.943,XIV - 1.00 - false,,,
2009-08-07,449460.414492,3.173,XIV - 1.00 - false,,,
2009-08-10,449460.414492,0,XIV - 1.00 - false,,,
2009-08-11,439787.254492,-2.152,XIV - 1.00 - false,,,
2009-08-12,445315.974492,1.257,XIV - 1.00 - false,,,
2009-08-13,454990.044492,2.172,XIV - 1.00 - false,,,
2009-08-14,446699.784492,-1.822,XIV - 1.00 - false,,,
2009-08-17,420442.354492,-5.878,XIV - 1.00 - false,,,
2009-08-18,430122.304492,2.302,XIV - 0.55 - false,,,
2009-08-19,436965.814492,1.591,XIV - 1.00 - false,,,
2009-08-20,445153.714492,1.874,XIV - 1.00 - false,,,
2009-08-21,451975.714492,1.533,XIV - 1.00 - false,,,
2009-08-24,451975.714492,0,XIV - 1.00 - false,,,
2009-08-25,446518.954492,-1.207,XIV - 1.00 - false,,,
2009-08-26,438332.794492,-1.833,XIV - 1.00 - false,,,
2009-08-27,445155.894492,1.557,XIV - 1.00 - false,,,
2009-08-28,441062.694492,-0.919,XIV - 1.00 - false,,,
2009-08-31,434240.044492,-1.547,XIV - 0.55 - false,,,
2009-09-01,422980.894492,-2.593,XIV - 0.55 - false,,,
2009-09-02,419910.054492,-0.726,XIV - 0.20 - false,,,
2009-09-03,423561.494492,0.87,XIV - 0.20 - false,,,
2009-09-04,426546.894492,0.705,XIV - 0.55 - false,,,
2009-09-08,433804.794492,1.702,XIV - 1.00 - false,,,
2009-09-09,445517.484492,2.7,XIV - 1.00 - false,,,
2009-09-10,466334.444492,4.673,XIV - 1.00 - false,,,
2009-09-11,461132.524492,-1.115,XIV - 1.00 - false,,,
2009-09-14,471537.564492,2.256,XIV - 1.00 - false,,,
2009-09-15,470237.224492,-0.276,XIV - 1.00 - false,,,
2009-09-16,491043.144492,4.425,XIV - 1.00 - false,,,
2009-09-17,488443.504492,-0.529,XIV - 1.00 - false,,,
2009-09-18,476744.584492,-2.395,XIV - 1.00 - false,,,
2009-09-21,476744.584492,0,XIV - 0.55 - false,,,
2009-09-22,482465.464492,1.2,XIV - 1.00 - false,,,
2009-09-23,478603.144492,-0.801,XIV - 1.00 - false,,,
2009-09-24,469590.364492,-1.883,XIV - 1.00 - false,,,
2009-09-25,468302.574492,-0.274,XIV - 1.00 - false,,,
2009-09-28,485044.364492,3.575,XIV - 1.00 - false,,,
2009-09-29,485044.364492,0,XIV - 1.00 - false,,,
2009-09-30,479894.844492,-1.062,XIV - 1.00 - false,,,
2009-10-01,458007.004492,-4.561,XIV - 0.55 - false,,,
2009-10-02,458007.004492,0,XIV - 0.20 - false,,,
2009-10-05,460840.824492,0.619,XIV - 0.20 - false,,,
2009-10-06,463103.064492,0.491,XIV - 0.55 - false,,,
2009-10-07,465814.424492,0.585,XIV - 1.00 - false,,,
2009-10-08,470720.304492,1.053,XIV - 1.00 - false,,,
2009-10-09,480531.104492,2.084,XIV - 1.00 - false,,,
2009-10-12,492792.004492,2.552,XIV - 1.00 - false,,,
2009-10-13,497695.124492,0.995,XIV - 1.00 - false,,,
2009-10-14,501372.104492,0.739,XIV - 1.00 - false,,,
2009-10-15,513627.804492,2.444,XIV - 1.00 - false,,,
2009-10-16,506276.124492,-1.431,XIV - 1.00 - false,,,
2009-10-19,519756.184492,2.663,XIV - 1.00 - false,,,
2009-10-20,522206.444492,0.471,XIV - 1.00 - false,,,
2009-10-21,522206.444492,0,XIV - 1.00 - false,,,
2009-10-22,540582.644492,3.519,XIV - 1.00 - false,,,
2009-10-23,530785.364492,-1.812,XIV - 1.00 - false,,,
2009-10-26,520986.324492,-1.846,XIV - 1.00 - false,,,
2009-10-27,518536.084492,-0.47,XIV - 1.00 - false,,,
2009-10-28,483005.864492,-6.852,XIV - 1.00 - false,,,
2009-10-29,508753.754492,5.331,None - 0.00 - false,,,
2009-10-30,508753.754492,0,XIV - 1.00 - false,,,
2009-11-02,504669.974492,-0.803,None - 0.00 - true,,,
2009-11-03,499625.805858,-0.999,None - 0.00 - true,,,
2009-11-04,495059.920968,-0.914,None - 0.00 - true,,,
2009-11-05,495059.920968,0,None - 0.00 - false,,,
2009-11-06,495059.920968,0,XIV - 0.55 - false,,,
2009-11-09,511314.640968,3.283,XIV - 1.00 - false,,,
2009-11-10,507716.080968,-0.704,XIV - 1.00 - false,,,
2009-11-11,506516.470968,-0.236,XIV - 1.00 - false,,,
2009-11-12,483723.310968,-4.5,XIV - 1.00 - false,,,
2009-11-13,492124.780968,1.737,XIV - 1.00 - false,,,
2009-11-16,500524.780968,1.707,XIV - 1.00 - false,,,
2009-11-17,502924.380968,0.479,XIV - 1.00 - false,,,
2009-11-18,520920.480968,3.578,XIV - 1.00 - false,,,
2009-11-19,514923.880968,-1.151,XIV - 1.00 - false,,,
2009-11-20,524519.560968,1.864,XIV - 1.00 - false,,,
2009-11-23,550902.840968,5.03,XIV - 1.00 - false,,,
2009-11-24,555697.480968,0.87,XIV - 1.00 - false,,,
2009-11-25,562888.840968,1.294,XIV - 1.00 - false,,,
2009-11-27,524540.040968,-6.813,XIV - 1.00 - false,,,
2009-11-30,524540.040968,0,XIV - 1.00 - false,,,
2009-12-01,543728.680968,3.658,XIV - 0.55 - false,,,
2009-12-02,547025.530968,0.606,XIV - 1.00 - false,,,
2009-12-03,535097.030968,-2.181,XIV - 1.00 - false,,,
2009-12-04,547028.230968,2.23,XIV - 1.00 - false,,,
2009-12-07,549413.930968,0.436,XIV - 1.00 - false,,,
2009-12-08,535100.330968,-2.605,XIV - 1.00 - false,,,
2009-12-09,538679.690968,0.669,XIV - 0.55 - false,,,
2009-12-10,543272.880968,0.853,XIV - 1.00 - false,,,
2009-12-11,546826.860968,0.654,XIV - 1.00 - false,,,
2009-12-14,557488.170968,1.95,XIV - 1.00 - false,,,
2009-12-15,563409.970968,1.062,XIV - 1.00 - false,,,
2009-12-16,588278.800968,4.414,XIV - 1.00 - false,,,
2009-12-17,579992.690968,-1.409,XIV - 1.00 - false,,,
2009-12-18,588279.990968,1.429,XIV - 0.55 - false,,,
2009-12-21,599347.840968,1.881,XIV - 0.55 - false,,,
2009-12-22,607682.660968,1.391,XIV - 1.00 - false,,,
2009-12-23,612292.660968,0.759,XIV - 1.00 - false,,,
2009-12-24,620359.530968,1.317,XIV - 1.00 - false,,,
2009-12-28,626120.830968,0.929,XIV - 1.00 - false,,,
2009-12-29,622664.380968,-0.552,XIV - 1.00 - false,,,
2009-12-30,612294.400968,-1.665,XIV - 1.00 - false,,,
2009-12-31,596160.660968,-2.635,XIV - 1.00 - false,,,
2010-01-04,618062.530968,3.674,XIV - 0.55 - false,,,
2010-01-05,624400.230968,1.025,XIV - 1.00 - false,,,
2010-01-06,647252.430968,3.66,XIV - 1.00 - false,,,
2010-01-07,657532.320968001,1.588,XIV - 1.00 - false,,,
2010-01-08,674662.620968,2.605,XIV - 1.00 - false,,,
2010-01-11,684938.190968,1.523,XIV - 1.00 - false,,,
2010-01-12,666673.230968001,-2.667,XIV - 1.00 - false,,,
2010-01-13,678091.930968,1.713,XIV - 0.55 - false,,,
2010-01-14,686254.890968,1.204,XIV - 0.55 - false,,,
2010-01-15,676928.790968,-1.359,XIV - 1.00 - false,,,
2010-01-19,707806.260968,4.561,XIV - 0.55 - false,,,
2010-01-20,710321.100968,0.355,XIV - 0.55 - false,,,
2010-01-21,687754.500968,-3.177,XIV - 0.20 - false,,,
2010-01-22,675801.120968,-1.738,None - 0.00 - false,,,
2010-01-25,675801.120968,0,None - 0.00 - true,,,
2010-01-26,676022.415839,0.033,None - 0.00 - true,,,
2010-01-27,675653.232266,-0.055,None - 0.00 - true,,,
2010-01-28,675284.466248,-0.055,None - 0.00 - true,,,
2010-01-29,681187.413446,0.874,None - 0.00 - true,,,
2010-02-01,675004.342517,-0.908,None - 0.00 - true,,,
2010-02-02,676929.697901,0.285,None - 0.00 - true,,,
2010-02-03,669080.721707,-1.159,None - 0.00 - true,,,
2010-02-04,679669.471115,1.583,None - 0.00 - true,,,
2010-02-05,681150.529421,0.218,None - 0.00 - true,,,
2010-02-08,682039.123577,0.13,None - 0.00 - true,,,
2010-02-09,675226.491056,-0.999,None - 0.00 - true,,,
2010-02-10,668784.526748,-0.954,None - 0.00 - true,,,
2010-02-11,665155.95524,-0.543,None - 0.00 - true,,,
2010-02-12,667895.932592,0.412,None - 0.00 - true,,,
2010-02-16,669155.130008,0.189,None - 0.00 - true,,,
2010-02-17,661527.940472,-1.14,None - 0.00 - true,,,
2010-02-18,658862.584838,-0.403,None - 0.00 - true,,,
2010-02-19,662416.60886,0.539,None - 0.00 - true,,,
2010-02-22,659676.770693,-0.414,None - 0.00 - false,,,
2010-02-23,659676.770693,0,XIV - 0.55 - false,,,
2010-02-24,667433.350693,1.176,None - 0.00 - true,,,
2010-02-25,671186.538697,0.562,None - 0.00 - false,,,
2010-02-26,671186.538697,0,XIV - 1.00 - false,,,
2010-03-01,683843.178697,1.886,XIV - 1.00 - false,,,
2010-03-02,691224.818697,1.079,XIV - 0.20 - false,,,
2010-03-03,692490.098697,0.183,XIV - 1.00 - false,,,
2010-03-04,693536.758697,0.151,XIV - 1.00 - false,,,
2010-03-05,724935.958697,4.527,XIV - 1.00 - false,,,
2010-03-08,735397.858697,1.443,XIV - 1.00 - false,,,
2010-03-09,733305.778697,-0.284,XIV - 1.00 - false,,,
2010-03-10,729121.498697,-0.571,XIV - 1.00 - false,,,
2010-03-11,722844.718697,-0.861,XIV - 1.00 - false,,,
2010-03-12,729122.038697,0.868,XIV - 1.00 - false,,,
2010-03-15,728075.908697,-0.143,XIV - 1.00 - false,,,
2010-03-16,748998.708697,2.874,XIV - 1.00 - false,,,
2010-03-17,777236.658697,3.77,XIV - 1.00 - false,,,
2010-03-18,788736.718697,1.48,XIV - 1.00 - false,,,
2010-03-19,773057.068697,-1.988,XIV - 1.00 - false,,,
2010-03-22,783512.268697,1.352,XIV - 1.00 - false,,,
2010-03-23,799192.968697,2.001,XIV - 1.00 - false,,,
2010-03-24,782470.248697,-2.092,XIV - 1.00 - false,,,
2010-03-25,774107.048697,-1.069,XIV - 1.00 - false,,,
2010-03-26,782471.128697,1.08,XIV - 1.00 - false,,,
2010-03-29,798152.128697,2.004,XIV - 1.00 - false,,,
2010-03-30,811739.598697,1.702,XIV - 1.00 - false,,,
2010-03-31,814874.658697,0.386,XIV - 1.00 - false,,,
2010-04-01,818009.598697,0.385,XIV - 1.00 - false,,,
2010-04-05,848312.858697,3.705,XIV - 1.00 - false,,,
2010-04-06,871293.178697,2.709,XIV - 1.00 - false,,,
2010-04-07,855628.978697,-1.798,XIV - 1.00 - false,,,
2010-04-08,870251.558697,1.709,XIV - 1.00 - false,,,
2010-04-09,879650.258697,1.08,XIV - 1.00 - false,,,
2010-04-12,881738.618697,0.237,XIV - 1.00 - false,,,
2010-04-13,877561.978697,-0.474,XIV - 1.00 - false,,,
2010-04-14,897401.968697,2.261,XIV - 1.00 - false,,,
2010-04-15,897401.968697,0,XIV - 1.00 - false,,,
2010-04-16,861906.648697,-3.955,XIV - 1.00 - false,,,
2010-04-19,882794.848697,2.423,XIV - 1.00 - false,,,
2010-04-20,923517.088697,4.613,XIV - 1.00 - false,,,
2010-04-21,919342.288697,-0.452,XIV - 1.00 - false,,,
2010-04-22,921429.768697,0.227,XIV - 1.00 - false,,,
2010-04-23,927692.088697,0.68,XIV - 1.00 - false,,,
2010-04-26,916211.938697,-1.237,XIV - 1.00 - false,,,
2010-04-27,813921.498697,-11.164,XIV - 1.00 - false,,,
2010-04-28,823327.488697,1.156,XIV - 0.20 - false,,,
2010-04-29,830851.128697,0.914,XIV - 1.00 - false,,,
2010-04-30,760290.428697,-8.493,XIV - 1.00 - false,,,
2010-05-03,787532.348697,3.583,None - 0.00 - false,,,
2010-05-04,787532.348697,0,XIV - 1.00 - false,,,
2010-05-05,752656.108697,-4.429,None - 0.00 - true,,,
2010-05-06,775900.950177,3.088,None - 0.00 - false,,,
2010-05-07,775900.950177,0,XIV - 1.00 - false,,,
2010-05-10,885635.000177,14.143,None - 0.00 - true,,,
2010-05-11,883364.154359,-0.256,None - 0.00 - true,,,
2010-05-12,876646.767911,-0.76,None - 0.00 - true,,,
2010-05-13,882418.429161,0.658,None - 0.00 - true,,,
2010-05-14,897745.180483,1.737,None - 0.00 - true,,,
2010-05-17,894433.622737,-0.369,None - 0.00 - true,,,
2010-05-18,908152.980335,1.534,None - 0.00 - false,,,
2010-05-19,908152.980335,0,VXX - 1.00 - false,,,
2010-05-20,1033470.100335,13.799,VXX - 1.00 - false,,,
2010-05-21,1010901.140335,-2.184,VXX - 1.00 - false,,,
2010-05-24,1005258.900335,-0.558,VXX - 1.00 - false,,,
2010-05-25,961902.740335,-4.313,None - 0.00 - true,,,
2010-05-26,959170.387081,-0.284,None - 0.00 - true,,,
2010-05-27,937410.204451,-2.269,None - 0.00 - true,,,
